time,V(n001),V(n009),V(vin1),V(vin2),V(n002),V(n012),V(vz),V(n004),V(n013),V(n005),V(n008),V(n007),V(n006),V(n011),V(n003),V(vout),V(n010),I(D1),I(D2),I(Rf),I(Rb),I(R3),I(R4),I(Rin),I(Rf2),I(R5),I(R6),I(R_weight1),I(R_weight2),I(Vcc),I(Vee),I(V1),I(V2),I(Vbias),I(Vref),Ix(input_buffer_1:1),Ix(input_buffer_1:2),Ix(input_buffer_1:3),Ix(input_buffer_1:4),Ix(input_buffer_1:5),Ix(input_buffer_2:1),Ix(input_buffer_2:2),Ix(input_buffer_2:3),Ix(input_buffer_2:4),Ix(input_buffer_2:5),Ix(weighted_sum:1),Ix(weighted_sum:2),Ix(weighted_sum:3),Ix(weighted_sum:4),Ix(weighted_sum:5),Ix(gain_stage:1),Ix(gain_stage:2),Ix(gain_stage:3),Ix(gain_stage:4),Ix(gain_stage:5),Ix(activation:1),Ix(activation:2),Ix(activation:3),Ix(activation:4),Ix(activation:5),Ix(limiter:1),Ix(limiter:2),Ix(limiter:3),Ix(limiter:4),Ix(limiter:5),Ix(output_stage:1),Ix(output_stage:2),Ix(output_stage:3),Ix(output_stage:4),Ix(output_stage:5)
0.040003142319822424,5.0,-5.0,1.0,0.0,1.0000119,-5.6559677e-09,-2.9999776,8.619478e-06,2.0,2.9999619,-7.905527e-06,-1.4099841,-1.505466e-06,0.598281,-3.9448688e-07,-4.9999895,-1.4,-6.0828144e-13,0.000111084315,-0.00014999931,9.999957e-05,0.00029999696,0.00029999696,-0.00029999632,-0.00029999632,0.00014099838,2.9914074e-05,5.000017e-05,-4.3125636e-10,-0.0029298111,0.0030296366,-2e-09,0.0,-9.999957e-05,2.8e-09,2e-09,2.0000241e-09,0.0005155013,-0.0004655132,-5.0002167e-05,0.0,-1.1311934e-17,0.0004999681,-0.0004999686,4.3015072e-10,0.0,1.7238942e-14,0.00023394162,-0.00068391365,0.0004500023,0.0,-1.5811054e-14,0.00079995894,-0.00019999596,-0.0005999933,0.0,-3.0109379e-15,0.00030742557,-0.000748406,0.0004409947,0.0,-7.889741e-16,0.0005718528,-0.00043086044,-0.00014099838,-5.999955e-09,-2.8e-09,1.1627928e-06,-9.786693e-07,5.9548607e-17
0.04196005898532535,5.0,-5.0,1.0,0.0,1.0000001,-3.65412e-10,-2.9999864,3.459577e-06,2.0,2.9999797,-3.209334e-06,-1.409989,1.0545506e-06,0.598281,-5.8517185e-07,-4.9999895,-1.4,-6.0828155e-13,0.00011108476,-0.00014999948,9.999983e-05,0.0002999983,0.0002999983,-0.0002999979,-0.0002999979,0.00014099885,2.9914077e-05,4.9999835e-05,-1.7299688e-10,-0.002929811,0.0030296366,-2e-09,0.0,-9.999982e-05,2.8e-09,2e-09,2.0000004e-09,0.0005155014,-0.00046551364,-5.0001832e-05,0.0,-7.30824e-19,0.00049996824,-0.0004999684,1.7293929e-10,0.0,6.9191568e-15,0.00023394052,-0.000683914,0.0004500038,0.0,-6.4186666e-15,0.00079996,-0.00019999412,-0.0005999962,0.0,2.109112e-15,0.00030742493,-0.0007484074,0.00044099672,0.0,-1.1703438e-15,0.0005718531,-0.00043086027,-0.00014099885,-5.9999725e-09,-2.8e-09,1.1627931e-06,-9.786686e-07,9.145027e-18
0.04199405898532536,5.0,-5.0,1.0,0.0,0.9999993,2.522744e-11,-2.9999871,3.0639605e-06,2.0,2.9999812,-2.9799062e-06,-1.4099891,1.3799596e-06,0.59828097,-6.0368643e-07,-4.9999895,-1.4,-6.0828155e-13,0.00011108476,-0.00014999951,9.9999845e-05,0.0002999984,0.0002999984,-0.00029999798,-0.00029999798,0.00014099885,2.991408e-05,4.9999813e-05,-1.5319673e-10,-0.002929811,0.0030296366,-2e-09,0.0,-9.9999845e-05,2.8e-09,2e-09,1.9999986e-09,0.0005155014,-0.00046551367,-5.0001803e-05,0.0,5.0455717e-20,0.0004999683,-0.0004999684,1.5266871e-10,0.0,6.1279145e-15,0.00023394043,-0.00068391406,0.0004500039,0.0,-5.9598136e-15,0.00079996,-0.00019999401,-0.00059999636,0.0,2.7599192e-15,0.0003074249,-0.0007484074,0.00044099678,0.0,-1.2073729e-15,0.0005718531,-0.00043086027,-0.00014099885,-5.9999743e-09,-2.8e-09,1.1627931e-06,-9.786686e-07,-7.871554e-17
0.041996000000000006,5.0,-5.0,1.0,0.0,0.9999114,1.1451305e-08,-3.0000205,-2.7291244e-05,2.0,3.0000048,-7.96437e-06,-1.4099547,3.2360138e-05,0.598279,-1.7553472e-06,-4.9999895,-1.4,-6.0828073e-13,0.00011108125,-0.00014999966,0.000100001365,0.00030000127,0.00030000127,-0.00029999722,-0.00029999722,0.00014099528,2.9914037e-05,4.9996932e-05,1.3651349e-09,-0.0029298097,0.003029637,-2e-09,0.0,-0.000100001365,2.8e-09,2e-09,1.9998228e-09,0.000515502,-0.0004655171,-4.9998936e-05,0.0,2.2902608e-17,0.00049996906,-0.00049996766,-1.3650603e-09,0.0,-5.4582495e-14,0.00023393653,-0.0006839132,0.00045000692,0.0,-1.5928736e-14,0.0007999605,-0.00019999236,-0.0005999985,0.0,6.4720276e-14,0.00030742786,-0.0007484061,0.0004409925,0.0,-3.5106943e-15,0.00057185104,-0.00043086184,-0.00014099528,-6.000041e-09,-2.8e-09,1.1627931e-06,-9.786686e-07,2.3254067e-17
0.041996353911952104,5.0,-5.0,1.0,0.0,1.0000149,6.180194e-10,-2.9999816,8.307349e-06,2.0,2.9999816,-3.9456307e-08,-1.4099969,-3.7925827e-06,0.59828126,-4.68184e-07,-4.9999895,-1.4,-6.0828176e-13,0.00011108556,-0.0001499995,9.999958e-05,0.00029999815,0.00029999815,-0.00029999853,-0.00029999853,0.00014099965,2.9914088e-05,5.000033e-05,-4.1533663e-10,-0.0029298111,0.0030296363,-2e-09,0.0,-9.999958e-05,2.8e-09,2e-09,2.00003e-09,0.00051550136,-0.00046551306,-5.000233e-05,0.0,1.2360394e-18,0.0004999682,-0.00049996853,4.1564538e-10,0.0,1.6614695e-14,0.000233941,-0.0006839144,0.00045000366,0.0,-7.8911846e-17,0.00079996017,-0.0001999938,-0.0005999967,0.0,-7.585166e-15,0.00030742414,-0.000748408,0.00044099818,0.0,-9.363679e-16,0.0005718535,-0.00043085992,-0.00014099965,-5.999963e-09,-2.8e-09,1.1627931e-06,-9.786686e-07,2.8134798e-17
0.04199817695597605,5.0,-5.0,1.0,0.0,0.99997866,-1.22083454e-08,-2.9999936,-3.727266e-06,2.0,2.9999762,-8.725472e-06,-1.4099841,3.221146e-06,0.5982809,-5.5335715e-07,-4.9999895,-1.4,-6.0828144e-13,0.00011108428,-0.0001499995,0.00010000019,0.00029999847,0.00029999847,-0.0002999973,-0.0002999973,0.00014099835,2.9914072e-05,4.9999122e-05,1.8575287e-10,-0.002929811,0.0030296368,-2e-09,0.0,-0.00010000019,2.8e-09,2e-09,1.9999573e-09,0.00051550154,-0.0004655145,-5.000112e-05,0.0,-2.4416693e-17,0.0004999684,-0.00049996824,-1.8572827e-10,0.0,-7.4545345e-15,0.00023393978,-0.0006839135,0.00045000398,0.0,-1.7450945e-14,0.0007999601,-0.00019999464,-0.0005999958,0.0,6.4422925e-15,0.00030742542,-0.0007484068,0.00044099565,0.0,-1.1067143e-15,0.0005718528,-0.00043086047,-0.00014099835,-5.999987e-09,-2.8e-09,1.1627931e-06,-9.786686e-07,1.9865715e-17
0.042,5.0,-5.0,1.0,0.0,1.0000648,5.9622856e-08,-2.999965,2.4977382e-05,2.0,2.9999998,1.7415863e-05,-1.4099951,3.3085107e-06,0.59828067,-1.0298394e-06,-4.9999895,-1.4,-6.082817e-13,0.00011108532,-0.0001499995,9.999875e-05,0.00029999824,0.00029999824,-0.00029999967,-0.00029999967,0.0001409994,2.9914085e-05,5.0001996e-05,-1.245888e-09,-0.002929811,0.0030296354,-2e-09,0.0,-9.999875e-05,2.8e-09,2e-09,2.0001298e-09,0.000515501,-0.00046551108,-5.0003997e-05,0.0,1.1924572e-16,0.0004999677,-0.000499969,1.2458843e-09,0.0,4.9954764e-14,0.00023394251,-0.000683916,0.00045000375,0.0,3.4831726e-14,0.0007999593,-0.00019999174,-0.0005999979,0.0,6.6170214e-15,0.0003074241,-0.0007484089,0.00044099905,0.0,-2.0596788e-15,0.00057185336,-0.00043086003,-0.0001409994,-5.99993e-09,-2.8e-09,1.1627931e-06,-9.786686e-07,-1.4515604e-17
0.04200005965784909,5.0,-5.0,1.0,0.05965785,1.0000275,0.050341874,-3.0280468,0.0055805817,2.0,3.0198956,-0.004075539,-1.417153,0.0014952215,0.5984127,-3.1733598e-05,-4.9999895,-1.4,-6.084443e-13,0.000111789705,-0.00015168136,9.972097e-05,0.00030239712,0.00030239712,-0.00030184005,-0.00030184005,0.00014171212,2.9922221e-05,4.972235e-05,2.2380646e-06,-0.002929886,0.0030294335,-2e-09,-1.193157e-10,-9.9721e-05,2.8e-09,2e-09,2.0000552e-09,0.00051535503,-0.0004656447,-4.9724375e-05,1.193157e-10,1.0068375e-10,0.00050103804,-0.0004988011,-2.2376676e-06,0.0,1.1161164e-11,0.00023122855,-0.00068528135,0.00045408338,0.0,-8.151078e-12,0.0008023116,-0.00019810625,-0.00060423586,0.0,2.990443e-12,0.00030653138,-0.00075006846,0.0004435514,0.0,-6.3467196e-14,0.0005722587,-0.00043055287,-0.00014171192,-6.0560934e-09,-2.8e-09,1.1628211e-06,-9.786405e-07,-1.0812022e-17
0.042000178973547256,5.0,-5.0,1.0,0.17897354,1.0000017,0.16332722,-3.1137798,0.01238713,2.0,3.092572,-0.010603875,-1.4471064,0.0043553426,0.5990078,-9.6195414e-05,-4.9999895,-1.4,-6.0910386e-13,0.00011474569,-0.00015630835,9.9380646e-05,0.0003103176,0.00031031758,-0.00030882165,-0.00030882165,0.00014470101,2.9955198e-05,4.9380727e-05,7.547004e-06,-0.0029292693,0.0030284773,-2e-09,-3.579471e-10,-9.938066e-05,2.8e-09,2e-09,2.0000033e-09,0.00051517616,-0.0004658075,-4.9382747e-05,3.579471e-10,3.2665443e-10,0.00050336384,-0.0004958192,-7.546997e-06,0.0,2.4774263e-11,0.00022251693,-0.0006891169,0.00046663138,0.0,-2.1207749e-11,0.00081013644,-0.00019102932,-0.00061913836,0.0,8.710685e-12,0.000302949,-0.0007564565,0.00045352217,0.0,-1.9239082e-13,0.000573964,-0.0004292692,-0.00014470088,-6.2275594e-09,-2.8e-09,1.1629069e-06,-9.785548e-07,1.2447855e-18
0.0420004176049436,5.0,-5.0,1.0,0.41760495,0.999999,0.40152648,-3.336829,0.016173994,2.0,3.3047683,-0.016030109,-1.5424109,0.007367475,0.60095006,-0.00016612848,-4.9999895,-1.4,-6.111162e-13,0.00012416866,-0.00016765014,9.9191304e-05,0.00033207986,0.00033207983,-0.00032974008,-0.00032974005,0.00015422447,3.005581e-05,4.9191247e-05,1.9267623e-05,-0.002926179,0.0030251993,-2e-09,-8.352099e-10,-9.9191304e-05,2.8e-09,2e-09,1.999998e-09,0.00051507674,-0.00046589752,-4.9193248e-05,8.352099e-10,8.0305296e-10,0.00050784554,-0.00048858277,-1.9268426e-05,0.0,3.234799e-11,0.00019896564,-0.00069866865,0.0004997367,0.0,-3.206022e-11,0.000831815,-0.00017002848,-0.0006618199,0.0,1.4734951e-11,0.00029189192,-0.0007758409,0.0004839645,0.0,-3.3225695e-13,0.00057942094,-0.00042520254,-0.00015422447,-6.6736576e-09,-2.8e-09,1.1631299e-06,-9.783317e-07,3.09083e-17
0.04200064113040013,5.0,-5.0,1.0,0.6411304,0.99999744,0.6246238,-3.5601947,0.01610648,2.0,3.5284598,-0.015867274,-1.6475198,0.0073851943,0.60307896,-0.00015747153,-4.9999895,-1.4,-6.132364e-13,0.00013457441,-0.00017881505,9.919467e-05,0.00035443273,0.0003544327,-0.00035210745,-0.00035210745,0.00016473624,3.0161822e-05,4.9194547e-05,3.0425866e-05,-0.002922185,0.0030212104,-2e-09,-1.2822609e-09,-9.919468e-05,2.8e-09,2e-09,1.9999948e-09,0.0005150785,-0.00046589598,-4.919655e-05,1.2822609e-09,1.2492476e-09,0.00051149185,-0.00048107357,-3.04271e-05,0.0,3.221296e-11,0.00017480124,-0.0007080202,0.00053325493,0.0,-3.173455e-11,0.0008542231,-0.00014771862,-0.00070654013,0.0,1.4770388e-11,0.00027995362,-0.00079678063,0.00051684363,0.0,-3.1494306e-13,0.00058547343,-0.0004207433,-0.00016473624,-7.1203896e-09,-2.8e-09,1.1633533e-06,-9.781083e-07,-1.66213e-17
0.04200067534246867,5.0,-5.0,1.0,0.67534244,0.99999774,0.65892345,-3.5943727,0.016136963,2.0,3.5626495,-0.015861401,-1.6636566,0.007339251,0.6033926,-0.00015422261,-4.9999895,-1.4,-6.135468e-13,0.00013617288,-0.00018052549,9.919315e-05,0.00035785112,0.0003578511,-0.00035553102,-0.00035553102,0.00016635023,3.0177342e-05,4.919304e-05,3.2139324e-05,-0.0029214544,0.0030204786,-2e-09,-1.3506849e-09,-9.919316e-05,2.8e-09,2e-09,1.9999957e-09,0.0005150777,-0.0004658967,-4.9195045e-05,1.3506849e-09,1.3178469e-09,0.0005119579,-0.0004798266,-3.2140608e-05,0.0,3.2273927e-11,0.00017104577,-0.00070939324,0.0005383837,0.0,-3.17228e-11,0.0008576555,-0.00014430947,-0.00071338203,0.0,1.4678503e-11,0.00027814638,-0.00080001075,0.0005218812,0.0,-3.0844522e-13,0.0005864078,-0.00042006365,-0.00016635022,-7.1887456e-09,-2.8e-09,1.1633874e-06,-9.780742e-07,-2.4463759e-17
0.04200074376660575,5.0,-5.0,1.0,0.7437666,0.99999905,0.72771096,-3.662556,0.016288392,2.0,3.630163,-0.016196243,-1.6952013,0.0074661667,0.6039762,-0.00015350993,-4.9999895,-1.4,-6.141297e-13,0.00013929827,-0.00018394222,9.918558e-05,0.00036463595,0.00036463593,-0.00036226967,-0.00036226967,0.00016950478,3.0206485e-05,4.9185535e-05,3.5571127e-05,-0.0029197962,0.0030188132,-2e-09,-1.4875332e-09,-9.9185585e-05,2.8e-09,2e-09,1.9999982e-09,0.0005150737,-0.00046590023,-4.918754e-05,1.4875332e-09,1.455422e-09,0.0005127446,-0.00047718233,-3.5572528e-05,0.0,3.257678e-11,0.00016346583,-0.0007120142,0.0005485854,0.0,-3.2392485e-11,0.0008644586,-0.00013758983,-0.00072690553,0.0,1.4932333e-11,0.00027464732,-0.00080640457,0.00053177436,0.0,-3.0701987e-13,0.00058824255,-0.0004187439,-0.00016950477,-7.3251116e-09,-2.8e-09,1.1634556e-06,-9.78006e-07,-2.8759231e-18
0.04200086315172585,5.0,-5.0,1.0,0.8631517,0.999999,0.8470878,-3.7817714,0.016328683,2.0,3.7490702,-0.016350456,-1.7509407,0.0075661824,0.6049797,-0.00015080627,-4.9999895,-1.4,-6.151305e-13,0.00014482245,-0.00018990501,9.918357e-05,0.0003765421,0.00037654207,-0.0003741504,-0.0003741504,0.00017507898,3.0256526e-05,4.9183516e-05,4.1537958e-05,-0.002916613,0.0030156288,-2e-09,-1.7263034e-09,-9.918357e-05,2.8e-09,2e-09,1.999998e-09,0.00051507266,-0.00046590122,-4.918552e-05,1.7263034e-09,1.6941757e-09,0.0005139079,-0.0004723802,-4.1539628e-05,0.0,3.2657363e-11,0.00015005685,-0.00071647327,0.00056645466,0.0,-3.2700908e-11,0.0008763951,-0.0001257406,-0.00075069244,0.0,1.5132366e-11,0.00026852055,-0.0008177322,0.0005492293,0.0,-3.0161255e-13,0.00059149624,-0.0004164234,-0.00017507898,-7.563543e-09,-2.8e-09,1.1635749e-06,-9.778868e-07,1.3327256e-17
0.042001000000000004,5.0,-5.0,1.0,1.0,0.9999989,0.9839299,-3.918428,0.016375052,2.0,3.8856277,-0.016399903,-1.8151338,0.007558682,0.6061087,-0.00014494748,-4.9999895,-1.4,-6.1625363e-13,0.00015118624,-0.00019674015,9.918125e-05,0.0003902028,0.00039020277,-0.0003878069,-0.0003878069,0.00018149888,3.0312684e-05,4.9181195e-05,4.837774e-05,-0.0029126701,0.0030116849,-2e-09,-2e-09,-9.9181256e-05,2.8e-09,2e-09,1.999998e-09,0.00051507144,-0.0004659023,-4.9183203e-05,2e-09,1.9678599e-09,0.0005150249,-0.00046665902,-4.8379716e-05,0.0,3.27501e-11,0.00013453516,-0.0007214465,0.0005869509,0.0,-3.2799808e-11,0.0008900972,-0.00011212668,-0.0007780098,0.0,1.5117364e-11,0.00026152222,-0.00083080976,0.0005693059,0.0,-2.8989495e-13,0.0005952556,-0.00041376278,-0.00018149891,-7.836856e-09,-2.8e-09,1.1637115e-06,-9.777501e-07,-4.1949307e-19
0.04200101368482742,5.0,-5.0,1.0,1.0,0.99999815,0.9902108,-3.9305274,0.014920231,2.0,3.8987522,-0.015887488,-1.8214436,0.0074625295,0.6062166,-0.00014362515,-4.9999895,-1.4,-6.1636026e-13,0.00015181198,-0.00019727238,9.9253986e-05,0.00039146398,0.00039146395,-0.00038912895,-0.00038912895,0.00018213,3.0318013e-05,4.9253897e-05,4.8764527e-05,-0.0029122625,0.0030113498,-2e-09,-2e-09,-9.925405e-05,2.8e-09,2e-09,1.9999964e-09,0.0005151097,-0.00046586775,-4.925596e-05,2e-09,1.9804216e-09,0.0005150817,-0.00046632937,-4.8766262e-05,0.0,2.9840463e-11,0.00013308498,-0.00072178926,0.00058874406,0.0,-3.1774975e-11,0.00089135213,-0.00011079878,-0.00078059285,0.0,1.492506e-11,0.0002608435,-0.000832084,0.00057125895,0.0,-2.8725029e-13,0.00059562677,-0.0004135029,-0.00018213,-7.861055e-09,-2.8e-09,1.1637236e-06,-9.77738e-07,1.5525408e-19
0.042001041054482255,5.0,-5.0,1.0,1.0,0.9999972,0.9968153,-3.950402,0.011602518,2.0,3.9223375,-0.014032108,-1.8332803,0.006951195,0.60642284,-0.0001362926,-4.9999895,-1.4,-6.165591e-13,0.00015298644,-0.00019810023,9.941987e-05,0.000393637,0.00039363696,-0.00039153863,-0.00039153863,0.0001833144,3.0327956e-05,4.9419734e-05,4.926064e-05,-0.002911608,0.003010861,-2e-09,-2e-09,-9.94199e-05,2.8e-09,2e-09,1.9999944e-09,0.00051519676,-0.00046578905,-4.942176e-05,2e-09,1.9936308e-09,0.00051518786,-0.00046593932,-4.926252e-05,0.0,2.3205035e-11,0.00013064935,-0.0007223544,0.000591745,0.0,-2.8064216e-11,0.0008935084,-0.000108372624,-0.0007851755,0.0,1.39023905e-11,0.00025957808,-0.0008344125,0.000574853,0.0,-2.7258518e-13,0.0005963238,-0.0004130155,-0.00018331439,-7.9008045e-09,-2.8e-09,1.1637435e-06,-9.777182e-07,1.577733e-17
0.042001095793791916,5.0,-5.0,1.0,1.0,0.99999714,0.99984664,-3.9744487,0.0063487217,2.0,3.9556503,-0.00939902,-1.8515279,0.005188947,0.6067561,-0.00010720789,-4.9999895,-1.4,-6.168633e-13,0.00015479891,-0.00019903987,9.968256e-05,0.00039650497,0.00039650494,-0.00039504614,-0.00039504614,0.00018514207,3.0343164e-05,4.968242e-05,4.9674898e-05,-0.002910863,0.0030103787,-2e-09,-2e-09,-9.968255e-05,2.8e-09,2e-09,1.9999944e-09,0.0005153347,-0.00046566437,-4.9684408e-05,2e-09,1.9996933e-09,0.0005153343,-0.00046567142,-4.967694e-05,0.0,1.2697443e-11,0.00012761477,-0.00072312733,0.0005955528,0.0,-1.879804e-11,0.00089636724,-0.00010485622,-0.0007915511,0.0,1.0377895e-11,0.00025764795,-0.00083781744,0.00058018824,0.0,-2.1441578e-13,0.00059740024,-0.00041226431,-0.00018514207,-7.948897e-09,-2.8e-09,1.1637676e-06,-9.776941e-07,4.698739e-17
0.04200120527241124,5.0,-5.0,1.0,1.0,0.99999833,1.0000144,-3.993453,0.0016399354,2.0,3.9872243,-0.0031142836,-1.8709862,0.0020471036,0.6071382,-4.7071266e-05,-4.9999895,-1.4,-6.171853e-13,0.00015673465,-0.00019975465,9.9918005e-05,0.00039903386,0.00039903386,-0.0003985177,-0.0003985177,0.00018709392,3.0359264e-05,4.9917922e-05,4.9918726e-05,-0.0029103407,0.0030100918,-2e-09,-2e-09,-9.9918005e-05,2.8e-09,2e-09,1.9999966e-09,0.0005154584,-0.00046555256,-4.991992e-05,2e-09,2.0000288e-09,0.00051545847,-0.0004655518,-4.9920727e-05,0.0,3.279871e-12,0.00012515194,-0.000723908,0.0005987965,0.0,-6.228567e-12,0.0008989435,-0.000101432364,-0.0007975516,0.0,4.0942076e-12,0.000255614,-0.0008412067,0.0005856116,0.0,-9.414253e-14,0.0005985505,-0.00041146274,-0.00018709392,-7.986906e-09,-2.8e-09,1.1637866e-06,-9.776751e-07,1.6554955e-17
0.0420013629043422,5.0,-5.0,1.0,1.0,0.999999,0.99999493,-3.9995944,9.988196e-05,2.0,3.999149,-0.0002226512,-1.8793209,0.00019000158,0.6073168,-5.768402e-06,-4.9999895,-1.4,-6.1732255e-13,0.00015756537,-0.00019998472,9.9995006e-05,0.00039993718,0.00039993718,-0.00039989591,-0.00039989591,0.0001879315,3.0366129e-05,4.9994953e-05,4.9994753e-05,-0.0029102026,0.0030100308,-2e-09,-2e-09,-9.9995006e-05,2.8e-09,2e-09,1.999998e-09,0.00051549886,-0.000465516,-4.9996954e-05,2e-09,1.99999e-09,0.00051549886,-0.00046551618,-4.9996754e-05,0.0,1.9976393e-13,0.0001243414,-0.0007242308,0.0005999299,0.0,-4.4530243e-13,0.0008999038,-0.00010011129,-0.0007998331,0.0,3.8000316e-13,0.00025475177,-0.00084256014,0.0005878274,0.0,-1.1536802e-14,0.0005990442,-0.00041111882,-0.00018793151,-7.999189e-09,-2.8e-09,1.1637926e-06,-9.776691e-07,-4.8452912e-17
0.04200154332756237,5.0,-5.0,1.0,1.0,0.999999,1.0000024,-4.000016,-3.703852e-06,2.0,4.000066,2.4850906e-05,-1.8800808,-3.39176e-05,0.60733557,4.7166972e-07,-4.9999895,-1.4,-6.1733507e-13,0.00015764139,-0.00020000062,0.00010000019,0.0004000041,0.0004000041,-0.00040000997,-0.00040000997,0.00018800813,3.0366757e-05,5.0000133e-05,5.0000304e-05,-0.0029101968,0.0030100301,-2e-09,-2e-09,-0.00010000019,2.8e-09,2e-09,1.999998e-09,0.0005155016,-0.00046551353,-5.0002134e-05,2e-09,2.0000048e-09,0.0005155016,-0.00046551335,-5.0002305e-05,0.0,-7.407704e-15,0.00012428506,-0.0007242573,0.0006000127,0.0,4.970181e-14,0.00089998136,-0.000100007834,-0.00080001407,0.0,-6.7835196e-14,0.000254674,-0.00084267306,0.0005880181,0.0,9.433395e-16,0.0005990893,-0.00041108733,-0.00018800814,-8.000033e-09,-2.8e-09,1.1637931e-06,-9.776686e-07,-6.6487256e-17
0.04200179646299475,5.0,-5.0,1.0,1.0,0.999999,0.9999964,-3.9999776,4.500054e-06,2.0,3.999953,-1.2167803e-05,-1.8799555,1.526331e-05,0.607332,-1.0068618e-06,-4.9999895,-1.4,-6.17333e-13,0.0001576288,-0.0001999991,9.999977e-05,0.00039999653,0.00039999653,-0.0003999938,-0.0003999938,0.00018799545,3.0366653e-05,4.9999726e-05,4.99996e-05,-0.0029101963,0.0030100292,-2e-09,-2e-09,-9.999977e-05,2.8e-09,2e-09,1.999998e-09,0.00051550136,-0.00046551373,-5.0001727e-05,2e-09,1.9999928e-09,0.00051550136,-0.00046551385,-5.0001596e-05,0.0,9.000107e-15,0.00012429038,-0.00072425354,0.00060000364,0.0,-2.4335607e-14,0.00089997076,-0.000100021025,-0.0007999903,0.0,3.052662e-14,0.00025468663,-0.0008426568,0.0005879892,0.0,-2.0137236e-15,0.00059908186,-0.00041109254,-0.00018799547,-7.9999545e-09,-2.8e-09,1.1637931e-06,-9.776686e-07,-4.7591605e-17
0.0420023027338595,5.0,-5.0,1.0,1.0,0.999999,1.0,-3.9999824,4.1586804e-06,2.0,3.9999785,-1.8316463e-06,-1.8799932,-2.1306096e-06,0.6073331,-4.9896244e-07,-4.9999895,-1.4,-6.173336e-13,0.00015763259,-0.00019999933,9.999979e-05,0.00039999804,0.00039999804,-0.0003999981,-0.0003999981,0.00018799926,3.036668e-05,4.999974e-05,4.999979e-05,-0.0029101968,0.0030100297,-2e-09,-2e-09,-9.999979e-05,2.8e-09,2e-09,1.999998e-09,0.00051550136,-0.0004655137,-5.000174e-05,2e-09,2.0000002e-09,0.00051550136,-0.00046551367,-5.0001792e-05,0.0,8.317361e-15,0.00012428965,-0.0007242545,0.0006000054,0.0,-3.6632926e-15,0.0008999735,-0.0001000179,-0.00079999614,0.0,-4.261218e-15,0.0002546829,-0.0008426612,0.0005879973,0.0,-9.979249e-16,0.0005990841,-0.00041109096,-0.00018799926,-7.999964e-09,-2.8e-09,1.1637931e-06,-9.776686e-07,3.2084901e-19
0.045,5.0,-5.0,1.0,1.0,0.99999905,0.99999905,-3.9999819,4.0525147e-06,2.0,3.9999738,-4.0295627e-06,-1.879985,1.8516739e-06,0.6073329,-6.1302507e-07,-4.9999895,-1.4,-6.1733344e-13,0.00015763176,-0.0001999993,9.99998e-05,0.00039999778,0.00039999778,-0.0003999972,-0.0003999972,0.00018799843,3.0366675e-05,4.9999748e-05,4.9999748e-05,-0.0029101965,0.0030100294,-2e-09,-2e-09,-9.99998e-05,2.8e-09,2e-09,1.999998e-09,0.0005155014,-0.0004655137,-5.000175e-05,2e-09,1.999998e-09,0.00051550136,-0.0004655137,-5.000175e-05,0.0,8.1050296e-15,0.00012428976,-0.00072425435,0.0006000051,0.0,-8.0591255e-15,0.000899973,-0.00010001852,-0.000799995,0.0,3.7033475e-15,0.00025468372,-0.00084266026,0.00058799563,0.0,-1.2260501e-15,0.0005990836,-0.0004110913,-0.00018799843,-7.999963e-09,-2.8e-09,1.1637931e-06,-9.776686e-07,3.4265447e-17
0.045001,5.0,-5.0,1.0,1.0,0.999999,1.0000125,-3.9999776,8.493985e-06,2.0,3.9999857,4.0964132e-06,-1.880008,-9.96571e-06,0.6073332,-6.569638e-07,-4.9999895,-1.4,-6.173338e-13,0.00015763403,-0.0001999993,9.9999575e-05,0.00039999816,0.00039999816,-0.00039999958,-0.00039999958,0.00018800073,3.0366693e-05,4.9999522e-05,5.0000202e-05,-0.0029101975,0.0030100304,-2e-09,-2e-09,-9.9999575e-05,2.8e-09,2e-09,1.999998e-09,0.0005155013,-0.00046551382,-5.0001523e-05,2e-09,2.000025e-09,0.0005155013,-0.00046551318,-5.0002203e-05,0.0,1.698797e-14,0.00012429044,-0.0007242554,0.00060000544,0.0,8.192826e-15,0.0008999744,-0.000100017176,-0.0007999977,0.0,-1.9931419e-14,0.00025468145,-0.0008426627,0.0005880003,0.0,-1.3139276e-15,0.00059908495,-0.00041109038,-0.00018800073,-7.999955e-09,-2.8e-09,1.1637931e-06,-9.776686e-07,3.4252954e-17
